,0_Absolute energy,0_Area under the curve,0_Autocorrelation,0_Centroid,0_ECDF Percentile Count_0,0_ECDF Percentile Count_1,0_ECDF Percentile_0,0_ECDF Percentile_1,0_ECDF_0,0_ECDF_1,0_ECDF_2,0_ECDF_3,0_ECDF_4,0_ECDF_5,0_ECDF_6,0_ECDF_7,0_ECDF_8,0_ECDF_9,0_Entropy,0_FFT mean coefficient_0,0_FFT mean coefficient_1,0_FFT mean coefficient_10,0_FFT mean coefficient_11,0_FFT mean coefficient_12,0_FFT mean coefficient_13,0_FFT mean coefficient_14,0_FFT mean coefficient_15,0_FFT mean coefficient_16,0_FFT mean coefficient_17,0_FFT mean coefficient_18,0_FFT mean coefficient_19,0_FFT mean coefficient_2,0_FFT mean coefficient_20,0_FFT mean coefficient_21,0_FFT mean coefficient_22,0_FFT mean coefficient_23,0_FFT mean coefficient_24,0_FFT mean coefficient_25,0_FFT mean coefficient_26,0_FFT mean coefficient_27,0_FFT mean coefficient_28,0_FFT mean coefficient_29,0_FFT mean coefficient_3,0_FFT mean coefficient_30,0_FFT mean coefficient_31,0_FFT mean coefficient_32,0_FFT mean coefficient_33,0_FFT mean coefficient_34,0_FFT mean coefficient_35,0_FFT mean coefficient_36,0_FFT mean coefficient_37,0_FFT mean coefficient_38,0_FFT mean coefficient_39,0_FFT mean coefficient_4,0_FFT mean coefficient_40,0_FFT mean coefficient_41,0_FFT mean coefficient_42,0_FFT mean coefficient_5,0_FFT mean coefficient_6,0_FFT mean coefficient_7,0_FFT mean coefficient_8,0_FFT mean coefficient_9,0_Fundamental frequency,0_Histogram_0,0_Histogram_1,0_Histogram_2,0_Histogram_3,0_Histogram_4,0_Histogram_5,0_Histogram_6,0_Histogram_7,0_Histogram_8,0_Histogram_9,0_Human range energy,0_Interquartile range,0_Kurtosis,0_LPCC_0,0_LPCC_1,0_LPCC_10,0_LPCC_11,0_LPCC_12,0_LPCC_2,0_LPCC_3,0_LPCC_4,0_LPCC_5,0_LPCC_6,0_LPCC_7,0_LPCC_8,0_LPCC_9,0_MFCC_0,0_MFCC_1,0_MFCC_10,0_MFCC_11,0_MFCC_2,0_MFCC_3,0_MFCC_4,0_MFCC_5,0_MFCC_6,0_MFCC_7,0_MFCC_8,0_MFCC_9,0_Max,0_Max power spectrum,0_Maximum frequency,0_Mean,0_Mean absolute deviation,0_Mean absolute diff,0_Mean diff,0_Median,0_Median absolute deviation,0_Median absolute diff,0_Median diff,0_Median frequency,0_Min,0_Negative turning points,0_Neighbourhood peaks,0_Peak to peak distance,0_Positive turning points,0_Power bandwidth,0_Root mean square,0_Signal distance,0_Skewness,0_Slope,0_Spectral centroid,0_Spectral decrease,0_Spectral distance,0_Spectral entropy,0_Spectral kurtosis,0_Spectral positive turning points,0_Spectral roll-off,0_Spectral roll-on,0_Spectral skewness,0_Spectral slope,0_Spectral spread,0_Spectral variation,0_Standard deviation,0_Sum absolute diff,0_Total energy,0_Variance,0_Wavelet absolute mean_0,0_Wavelet absolute mean_1,0_Wavelet absolute mean_2,0_Wavelet absolute mean_3,0_Wavelet absolute mean_4,0_Wavelet absolute mean_5,0_Wavelet absolute mean_6,0_Wavelet absolute mean_7,0_Wavelet absolute mean_8,0_Wavelet energy_0,0_Wavelet energy_1,0_Wavelet energy_2,0_Wavelet energy_3,0_Wavelet energy_4,0_Wavelet energy_5,0_Wavelet energy_6,0_Wavelet energy_7,0_Wavelet energy_8,0_Wavelet entropy,0_Wavelet standard deviation_0,0_Wavelet standard deviation_1,0_Wavelet standard deviation_2,0_Wavelet standard deviation_3,0_Wavelet standard deviation_4,0_Wavelet standard deviation_5,0_Wavelet standard deviation_6,0_Wavelet standard deviation_7,0_Wavelet standard deviation_8,0_Wavelet variance_0,0_Wavelet variance_1,0_Wavelet variance_2,0_Wavelet variance_3,0_Wavelet variance_4,0_Wavelet variance_5,0_Wavelet variance_6,0_Wavelet variance_7,0_Wavelet variance_8,0_Zero crossing rate
75,355.0,0.33,355.0,0.7989014,0.0,0.0,0.0,0.0,0.011904762,0.023809524,0.035714287,0.04761905,0.05952381,0.071428575,0.083333336,0.0952381,0.10714286,0.11904762,0.07254986,0.03013223,0.08769858,0.0043139667,0.0050900616,0.0067194495,0.008673601,0.010688152,0.012589208,0.014113427,0.014918382,0.014726916,0.0134450365,0.068629265,0.011183315,0.008244488,0.005135725,0.0025503358,0.0012361547,0.0017840527,0.0044585248,0.009133458,0.015303198,0.022147367,0.047079753,0.028676482,0.03395112,0.037287798,0.038366437,0.037236355,0.03426552,0.030051677,0.0252924,0.020641288,0.016607793,0.03038725,0.013532742,0.011618448,0.005484779,0.020439072,0.014872778,0.010842915,0.0073780725,0.0050164573,1.2195122,0.0,0.0,0.0,0.0,0.0,79.0,0.0,0.0,0.0,1.0,0.1385455,0.0,42.364605,0.11425616,0.19082254,0.21496834,0.064932846,0.19082254,0.064932846,0.21496834,0.027850328,0.39828104,0.024546282,0.024546282,0.39828104,0.027850328,-51.193707,-57.272793,120.72509,73.05812,42.94572,-27.314198,259.54297,-7.247072,65.73616,8.416426,101.37135,-21.54211,16.0,0.017965877,45.121952,0.39285713,0.7389456,0.72289157,0.0,0.0,0.0,0.0,0.0,23.170732,0.0,1.0,0.0,16.0,4.0,33.333332,2.0557702,135.38289,6.306676,0.02517971,23.109123,-0.059576135,-1550.2001,0.9360597,1.679159,2.0,45.121952,1.2195122,-0.024050688,-0.00020604904,15.092261,0.0061902497,2.0178835,60.0,427.71085,4.0718536,0.06280767,0.17318915,0.23084964,0.28605846,0.32442132,0.34548926,0.35443765,0.35588646,0.35301146,1.841496,1.3863286,1.6214323,2.10582,2.4341724,2.631592,2.747096,2.8133724,2.8500488,2.1150675,1.8404245,1.3754681,1.6049147,2.0863001,2.4124565,2.6088147,2.724135,2.790772,2.828102,3.3871627,1.8919125,2.575751,4.3526483,5.8199463,6.805914,7.4209113,7.7884083,7.998161,8.0
76,93416.0,7.615,93416.0,0.7827677,16.0,67.0,0.0,1.0,0.011904762,0.023809524,0.035714287,0.04761905,0.05952381,0.071428575,0.083333336,0.0952381,0.10714286,0.11904762,0.24074614,7.132153,91.203705,5.145887,5.8293176,6.4029927,6.5702524,5.7153306,3.9969943,2.3490202,1.3767025,0.8362641,0.38609338,51.245773,0.27410558,0.74212784,1.3368001,1.4014119,0.9061549,0.36888948,0.29740235,1.2492727,4.0119886,8.81981,21.279036,14.423902,18.878216,21.462284,22.888426,23.390585,21.857708,17.632725,12.13137,7.5844736,4.772285,8.374143,2.9437737,1.5391328,0.47238228,3.7476404,1.1693453,0.37018895,1.8109887,3.8755224,1.2195122,0.0,0.0,0.0,0.0,0.0,66.0,0.0,0.0,0.0,1.0,0.31226617,0.0,15.135145,0.1284219,0.21754034,0.111910395,0.25484338,0.21754034,0.25484338,0.111910395,0.1866445,0.9094062,0.120147504,0.120147504,0.9094062,0.1866445,-31.891596,73.25364,100.97497,-81.85928,-50.881226,-210.2952,297.4419,-46.13821,188.80608,-5.4886174,-67.47838,12.000349,181.0,0.047101114,45.121952,10.142858,16.962585,13.602409,2.180723,0.0,0.0,0.0,0.0,20.731707,0.0,6.0,0.0,181.0,8.0,36.904762,33.34809,1192.1783,3.8469207,0.599514,22.566364,-0.19952452,-26924.096,0.81243354,1.5084138,4.0,45.121952,0.0,0.04264018,-0.00026519358,16.53172,0.03279083,31.768187,1129.0,112549.4,1009.2177,0.39155105,1.0004888,2.2442257,3.6714697,5.0993595,6.487672,7.73489,8.774599,9.59635,21.285496,18.458546,15.612803,20.626917,27.811304,35.986744,43.509644,49.796185,54.841473,2.0488825,21.281895,18.431412,15.450666,20.297537,27.33981,35.397118,42.816593,49.017002,53.995342,452.919,339.71695,238.7231,411.99002,747.4652,1252.9559,1833.2606,2402.6665,2915.497,11.0
77,495456.0,25.48,495456.0,0.74694145,16.0,67.0,0.0,19.0,0.011904762,0.023809524,0.035714287,0.04761905,0.05952381,0.071428575,0.083333336,0.0952381,0.10714286,0.11904762,0.43666646,23.629375,1048.8984,27.716295,14.910809,7.057091,3.2789032,3.4833329,11.921594,27.425707,56.87641,76.517265,81.91988,546.5677,72.99913,54.847748,43.70163,31.700464,11.796789,3.4211924,9.770933,26.25816,40.25556,52.139294,202.9257,60.85421,63.79151,51.13729,37.26958,32.95577,44.6705,72.407814,92.69393,91.61833,69.724556,79.9947,33.849716,10.713372,0.45383707,36.63789,11.934694,13.935004,35.701942,40.532722,1.2195122,0.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0,7.0,0.5113852,5.5,4.7452855,0.1255897,0.1261439,0.21984611,0.50442636,0.1261439,0.50442636,0.21984611,0.60040414,0.25831145,0.08416253,0.08416253,0.25831145,0.60040414,-73.92794,-18.65425,263.1403,-8.02785,-0.49188992,91.00611,90.72064,-67.21402,-101.19882,243.06676,298.01508,-14.658339,315.0,0.09625763,47.560974,31.261906,48.287415,27.638554,1.879518,0.0,0.0,1.0,0.0,19.512196,0.0,11.0,2.0,315.0,16.0,42.857143,76.8003,2338.2546,2.3724635,1.7298168,19.90137,-0.32016426,-110583.25,0.72602344,1.6049348,6.0,47.560974,0.0,0.30230948,-0.00055559824,17.150309,0.03226391,70.14969,2294.0,596934.94,4920.979,1.4817976,4.434595,8.2626095,12.575456,17.081436,21.651995,25.96643,29.74996,32.89892,44.31214,36.863594,49.532223,63.580788,85.00476,109.381004,131.64642,150.3941,165.73074,2.0394638,44.287357,36.595886,48.838207,62.324753,83.27084,107.216576,129.06017,147.42227,162.43257,1961.3701,1339.2588,2385.1704,3884.3748,6934.0337,11495.395,16656.527,21733.326,26384.342,27.0
78,35.0,0.15,35.0,0.7542857,0.0,0.0,0.0,0.0,0.011904762,0.023809524,0.035714287,0.04761905,0.05952381,0.071428575,0.083333336,0.0952381,0.10714286,0.11904762,0.08271108,7.950152e-05,0.05243819,0.0015553406,0.0015868491,0.0020382009,0.0025595326,0.002910599,0.0030018024,0.0028287112,0.002416007,0.0018384736,0.0012205123,0.041049644,0.0006805844,0.0002969323,0.00010853388,0.0001051741,0.00021746676,0.00034246707,0.00038886658,0.00031357392,0.00014894485,1.1527689e-05,0.029451529,7.211751e-05,0.0004966281,0.001386164,0.002730728,0.004391442,0.0061328188,0.0076963897,0.008876393,0.009574035,0.009825387,0.021376574,0.009784696,0.009653164,0.0047948873,0.01622105,0.011908145,0.007744495,0.004374756,0.002348014,1.2195122,0.0,0.0,0.0,0.0,0.0,77.0,0.0,0.0,0.0,1.0,0.2816914,0.0,10.773642,0.114856064,0.36173734,0.020226698,0.87554365,0.36173734,0.87554365,0.020226698,0.11364315,0.048193175,0.05711626,0.05711626,0.048193175,0.11364315,-35.474705,119.83127,-150.7049,74.79223,-114.6168,4.8155556,114.616165,46.494328,-11.266141,-206.64685,144.2746,96.99592,3.0,0.04138679,48.780487,0.17857143,0.32738096,0.21686748,0.0,0.0,0.0,0.0,0.0,12.195122,0.0,4.0,0.0,3.0,5.0,46.42857,0.6454972,93.41369,3.451847,0.010316898,19.246689,-0.142289,-1044.0776,0.7719312,1.6645308,3.0,48.780487,0.0,0.5373066,-0.000626939,17.694298,0.0065664896,0.6203055,18.0,42.168674,0.38477892,0.00026443406,0.011889992,0.050205145,0.103929065,0.15410155,0.19348687,0.22147933,0.24002224,0.25153485,0.29905978,0.5371904,0.79742014,0.997801,1.1334311,1.2276516,1.2941555,1.3404287,1.3716247,2.0757089,0.29905966,0.5370588,0.7958381,0.99237376,1.1229064,1.2123083,1.2750628,1.318764,1.3483636,0.08943669,0.28843212,0.6333583,0.98480564,1.2609189,1.4696914,1.6257852,1.7391385,1.8180846,8.0
79,475.0,0.35,475.0,0.81233686,0.0,0.0,0.0,0.0,0.011904762,0.023809524,0.035714287,0.04761905,0.05952381,0.071428575,0.083333336,0.0952381,0.10714286,0.11904762,0.07254986,0.061234582,0.0490574,0.0061736796,0.0029848455,0.00084776105,0.0001061605,0.0004790882,0.0016412932,0.0034172393,0.0057757404,0.008525602,0.010928864,0.03198244,0.011902396,0.010834789,0.008242241,0.005679797,0.0049365964,0.0069224425,0.010923507,0.014852217,0.0164414,0.014610138,0.016253054,0.01014461,0.005288821,0.00246567,0.002905264,0.0060473904,0.0100208055,0.012773529,0.013122991,0.011169652,0.007960339,0.007757339,0.0047690803,0.0025408259,0.0008770582,0.0054555773,0.0063235587,0.0083359005,0.009727619,0.00896952,1.2195122,0.0,0.0,0.0,0.0,0.0,79.0,0.0,0.0,0.0,1.0,0.11644045,0.0,47.621017,0.079659194,0.23334023,0.4913065,0.001350812,0.23334023,0.001350812,0.4913065,0.015721312,0.004012465,0.05493254,0.05493254,0.004012465,0.015721312,-50.80389,-48.64795,141.61282,150.10963,123.85625,-53.924274,10.113786,-55.33779,117.50127,39.4744,125.0542,26.256704,19.0,0.015580755,45.121952,0.41666666,0.78373015,0.7710843,0.0,0.0,0.0,0.0,0.0,25.609756,0.0,1.0,0.0,19.0,4.0,11.904762,2.3779743,139.6201,6.78473,0.027407108,23.109749,-0.046686895,-1797.6135,0.9420739,1.6568222,3.0,45.121952,1.2195122,-0.059262842,-0.00020598088,14.929442,0.003910568,2.3411858,64.0,572.2892,5.4811506,0.13786165,0.19229467,0.2375289,0.2555047,0.2611293,0.26303795,0.26338038,0.26242772,0.26037768,1.9687741,1.8598485,2.386999,2.551883,2.6087668,2.6611168,2.714924,2.7623835,2.8001056,2.1492536,1.9639413,1.8498809,2.3751512,2.5390596,2.595665,2.6480849,2.7021182,2.7498899,2.7879734,3.8570657,3.4220593,5.641343,6.4468236,6.7374763,7.0123534,7.301443,7.5618944,7.772795,8.0
80,1472.0,1.21,1472.0,0.7300883,16.0,67.0,0.0,0.0,0.011904762,0.023809524,0.035714287,0.04761905,0.05952381,0.071428575,0.083333336,0.0952381,0.10714286,0.11904762,0.217927,0.0016950745,3.2730043,0.03985511,0.06684099,0.13202745,0.15598185,0.15582648,0.16914989,0.13076653,0.10685654,0.11265975,0.09369704,2.1002584,0.09289362,0.10166354,0.070165984,0.05719357,0.034343213,0.006916562,0.0017115274,0.008888739,0.020496849,0.023882747,1.2242646,0.044206996,0.06316786,0.075037345,0.12970524,0.18051785,0.22358963,0.3275122,0.38397753,0.4419545,0.5423527,0.74334365,0.5540047,0.5793592,0.31465533,0.5368381,0.26499504,0.08657135,0.026728302,0.012462398,1.2195122,0.0,0.0,0.0,0.0,0.0,67.0,0.0,0.0,0.0,3.0,0.4096794,0.0,11.204366,0.04919186,0.17400584,0.14300685,0.69319284,0.17400584,0.69319284,0.14300685,0.24456073,0.29518667,0.35361564,0.35361564,0.29518667,0.24456073,-56.22677,43.974625,140.89017,72.18882,-83.40392,123.408226,116.47958,146.22847,40.360638,-25.758812,-149.64752,-39.382977,22.0,0.08302148,48.780487,1.4523809,2.3492064,1.6385542,0.024096385,0.0,0.0,0.0,0.0,17.073172,0.0,6.0,1.0,22.0,7.0,42.857143,4.186145,200.81621,3.3049545,0.076946445,20.572725,-0.24137475,-5308.7246,0.7486126,1.5765936,3.0,48.780487,0.0,0.37122557,-0.00048244058,18.045555,0.01859967,3.9261177,136.0,1773.494,15.414399,0.058014844,0.13321733,0.21998972,0.40203223,0.66591316,0.9706654,1.2716311,1.5386829,1.7597562,2.1670144,2.5857437,3.3335273,4.6300297,5.8350706,6.890429,7.776275,8.504331,9.095554,2.050888,2.1662376,2.5823097,3.3262606,4.612542,5.7969484,6.821717,7.671598,8.3639765,8.9236965,4.6925855,6.6683235,11.06401,21.275545,33.60461,46.535824,58.853413,69.9561,79.63236,13.0
81,222.0,0.26,222.0,0.78463966,16.0,67.0,0.0,0.0,0.011904762,0.023809524,0.035714287,0.04761905,0.05952381,0.071428575,0.083333336,0.0952381,0.10714286,0.11904762,0.09247934,0.014410344,0.09579224,0.016895773,0.016551813,0.018110864,0.021005964,0.02306901,0.022153046,0.01793134,0.012455056,0.008970377,0.009888197,0.061928663,0.015701054,0.025092848,0.035447124,0.043779887,0.048106648,0.048498545,0.046993986,0.046093553,0.04680054,0.04790426,0.033694062,0.04711308,0.042973753,0.03601758,0.028424434,0.022723094,0.02044926,0.021337813,0.023401488,0.024013622,0.021538278,0.020002685,0.016527578,0.01153215,0.004724254,0.016338605,0.017085273,0.018766906,0.01922762,0.018233793,1.2195122,0.0,0.0,0.0,0.0,0.0,77.0,0.0,0.0,0.0,3.0,0.1728266,0.0,28.531786,0.1465643,0.23529229,0.2238789,0.0018151088,0.23529229,0.0018151088,0.2238789,0.056837574,0.04239206,0.68772286,0.68772286,0.04239206,0.056837574,-41.213413,5.5566607,202.03241,98.12506,61.86667,-118.69983,-167.93195,124.28761,234.07776,50.97193,-41.459118,32.11786,11.0,0.021098059,46.341465,0.35714287,0.6547619,0.48192772,0.09638554,0.0,0.0,0.0,0.0,21.95122,0.0,0.0,0.0,11.0,3.0,36.904762,1.6256866,115.33343,5.2755356,0.022030981,23.001076,-0.10176637,-1227.6034,0.90273774,1.7883503,3.0,46.341465,0.0,0.034461085,-0.000217823,14.931241,0.023767669,1.5859717,40.0,267.46988,2.5153062,0.03417388,0.034294043,0.05908631,0.118416704,0.17857584,0.22700436,0.26318234,0.2892661,0.3075675,1.5154719,1.5027834,0.8916309,0.851144,1.1783617,1.4889152,1.7347764,1.923827,2.0679798,2.1229599,1.5150865,1.502392,0.88967097,0.8428663,1.1647519,1.4715086,1.7146965,1.9019557,2.0449798,2.2954874,2.257182,0.79151446,0.7104236,1.3566469,2.1653376,2.9401844,3.6174355,4.181943,9.0
82,637946.0,27.625,637946.0,0.7823713,16.0,67.0,0.0,21.0,0.011904762,0.023809524,0.035714287,0.04761905,0.05952381,0.071428575,0.083333336,0.0952381,0.10714286,0.11904762,0.3583857,105.995895,959.39996,25.836176,31.620241,33.584625,30.785488,26.492857,25.390993,29.457167,36.131073,39.77537,37.648407,526.40546,32.497257,27.699549,23.176521,17.574823,11.518725,6.7292166,3.9859602,2.8712156,2.685913,3.1182106,206.24522,4.3014317,6.2889504,8.874038,12.362469,17.56436,23.914757,28.513157,28.786268,25.383648,21.322416,64.75033,19.031147,18.675379,9.424623,18.031029,5.2912107,7.825817,14.954481,20.13315,1.2195122,0.0,0.0,0.0,0.0,0.0,58.0,0.0,0.0,0.0,3.0,0.51043814,5.25,3.9809134,0.044781417,0.7078504,0.28207147,0.53635293,0.7078504,0.53635293,0.28207147,0.2747363,0.18903396,0.037604965,0.037604965,0.18903396,0.2747363,-37.7252,-23.752985,-101.71669,179.51276,-105.99453,101.12009,111.28035,-62.751225,156.93312,134.0956,143.94362,-35.734364,302.0,0.08039502,45.121952,34.642857,53.92177,15.0240965,3.5542169,0.0,0.0,0.0,0.0,7.3170733,0.0,10.0,0.0,302.0,10.0,15.476191,87.14697,1302.3853,2.326904,2.0779386,14.49513,-0.32479915,-219128.12,0.6336205,2.516282,4.0,45.121952,0.0,0.93658143,-0.0011447167,15.356666,0.014761658,79.965416,1247.0,768609.6,6394.468,2.2256744,7.628777,13.329684,18.28662,22.522375,26.178043,29.22392,31.645994,33.495712,34.72913,55.070625,82.210464,105.20654,128.76123,151.608,171.59943,188.0855,201.28683,2.020941,34.657738,54.53967,81.12262,103.605095,126.77616,149.33083,169.09265,185.40411,198.48029,1201.1588,2974.5757,6580.88,10734.017,16072.195,22299.695,28592.326,34374.684,39394.426,11.0
83,9671.0,3.525,9671.0,0.74470377,16.0,67.0,0.0,2.0,0.011904762,0.023809524,0.035714287,0.04761905,0.05952381,0.071428575,0.083333336,0.0952381,0.10714286,0.11904762,0.24447085,0.5168812,20.380993,0.14318287,0.37089428,0.8204879,1.2309722,1.4329772,1.4422684,1.4230157,1.4794985,1.5451642,1.4797808,10.866788,1.1967387,0.7392509,0.2876233,0.03308058,0.030010842,0.22030471,0.5330715,0.9032772,1.2544796,1.5172142,3.9646578,1.6638792,1.692345,1.5789733,1.2981638,0.893771,0.48510364,0.18815888,0.060627814,0.10519272,0.27490193,1.2315212,0.48406819,0.6456745,0.35255486,0.4067765,0.116744354,0.1710469,0.2979159,0.21904413,1.2195122,0.0,0.0,0.0,0.0,0.0,66.0,0.0,0.0,0.0,0.0,0.5084652,0.0,4.974756,0.12803927,0.6440792,0.2637758,0.13409616,0.6440792,0.13409616,0.2637758,0.05060338,0.711485,0.08414353,0.08414353,0.711485,0.05060338,-43.70712,-60.083454,-15.335089,291.11554,-24.569933,-73.671295,227.43498,120.437706,-172.0321,258.3867,73.548454,29.45721,44.0,0.09683557,45.121952,4.2738094,6.806973,2.9518073,0.15662651,0.0,0.0,0.0,0.0,14.634147,0.0,3.0,1.0,44.0,6.0,39.285713,10.729909,310.06027,2.408761,0.24174345,17.14026,-0.3108885,-22282.65,0.7014552,1.9397267,5.0,45.121952,0.0,0.53833824,-0.0008564765,15.524099,0.033419054,9.842028,245.0,11651.808,96.8655,0.21080394,0.7818611,1.3259785,1.8754287,2.4647357,3.0736082,3.6566231,4.1732955,4.604167,6.7032366,6.938988,7.504354,9.185976,11.997036,15.411113,18.641075,21.382,23.604534,2.0376878,6.6999207,6.8947988,7.3862786,8.992493,11.741122,15.1015005,18.278917,20.970778,23.151148,44.88894,47.538246,54.557114,80.86493,137.85394,228.05531,334.11877,439.77353,535.97565,7.0
84,20.0,0.065,20.0,0.8015,16.0,67.0,0.0,0.0,0.011904762,0.023809524,0.035714287,0.04761905,0.05952381,0.071428575,0.083333336,0.0952381,0.10714286,0.11904762,0.05065682,0.0017735797,0.0048621707,0.0017212041,0.0022635078,0.002617953,0.0027282778,0.002550457,0.0021003007,0.0014781674,0.0008322105,0.00031028033,2.9730694e-05,0.0031702998,4.8738588e-05,0.00034142623,0.0008038006,0.0012927558,0.0016720556,0.001847546,0.0017886609,0.001530811,0.0011549498,0.00075578486,0.0015530025,0.00041583716,0.00019117382,0.00010539878,0.00014992892,0.00029017418,0.00047530243,0.00064993196,0.00076798844,0.0008062916,0.0007716013,0.0006117475,0.0006966076,0.0006259476,0.00029873272,0.00024370426,0.00012907684,0.00018808943,0.00051174447,0.0010805634,1.2195122,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0.0,0.0,2.0,0.14318037,0.0,29.62239,0.14526771,0.18202238,0.013973048,0.044764165,0.18202238,0.044764165,0.013973048,0.68825245,0.22681706,0.28150216,0.28150216,0.22681706,0.68825245,-26.445965,-39.40651,55.531708,97.99414,-86.61744,194.27986,3.904901,134.63226,139.78238,-140.74106,-44.19693,11.281492,3.0,0.017409297,48.780487,0.0952381,0.1814059,0.13253012,0.036144577,0.0,0.0,0.0,0.0,24.390244,0.0,0.0,0.0,3.0,1.0,26.190475,0.48795003,90.31526,5.4776306,0.00605447,23.808311,-0.08036948,-252.35402,0.91434115,1.9476497,3.0,48.780487,1.2195122,0.10547154,-0.00012985838,15.376117,0.015798764,0.4785655,11.0,24.096386,0.22902495,2.4918456e-05,0.011727435,0.029875293,0.041303433,0.051140662,0.059774835,0.06644428,0.07107604,0.07402717,0.4578203,0.30230755,0.2842174,0.313683,0.3778866,0.44929865,0.508393,0.5527552,0.5850105,2.1228998,0.4578203,0.30207998,0.28264287,0.31095183,0.37441006,0.4453047,0.5040323,0.54816645,0.58030796,0.20959942,0.09125232,0.07988699,0.09669105,0.1401829,0.19829625,0.25404856,0.30048645,0.3367573,5.0
85,2345843.0,45.39,2345843.0,0.7880599,16.0,67.0,0.0,24.0,0.011904762,0.023809524,0.035714287,0.04761905,0.05952381,0.071428575,0.083333336,0.0952381,0.10714286,0.11904762,0.42047668,377.0357,2394.5627,127.38914,123.167984,119.872406,114.99755,104.61078,91.494804,77.44003,65.2968,58.646282,56.85151,1445.4874,55.39002,52.46265,53.14404,55.751343,52.51669,44.7891,34.179367,25.02978,26.098314,34.504097,718.15393,43.801655,51.210705,63.67971,90.275604,122.8091,153.45354,178.94682,199.11172,220.73936,234.0209,349.82147,219.83104,183.1934,81.05498,209.03017,162.48813,142.49257,130.33398,127.579216,1.2195122,0.0,0.0,0.0,0.0,0.0,52.0,0.0,0.0,0.0,3.0,0.40369284,17.25,13.589012,0.08935372,0.16457523,0.39329487,0.7331432,0.16457523,0.7331432,0.39329487,0.23029688,0.13230903,0.27756798,0.27756798,0.13230903,0.23029688,-64.7902,29.240488,69.41055,10.127675,-49.89236,8.177152,-9.160841,172.74304,241.9859,82.65963,8.167033,33.371628,932.0,0.05355364,48.780487,57.511906,89.98441,38.409637,7.0361447,0.0,0.0,0.0,0.0,10.97561,0.0,12.0,0.0,932.0,13.0,2.3809524,167.11284,3239.1277,3.587335,3.5254936,18.59974,-0.2291307,-291111.72,0.7345169,1.7259041,3.0,48.780487,0.0,0.5239704,-0.000697437,17.380438,0.009916708,156.9047,3188.0,2826316.8,24619.084,3.7987018,12.600772,24.046074,33.877113,41.066296,46.245518,49.955353,52.56009,54.33386,72.08601,100.074875,164.467,220.93008,263.70407,296.82114,322.6469,342.73206,358.28284,2.0446682,71.985855,99.278404,162.69966,218.3173,260.48685,293.1964,318.75616,338.67786,354.13898,5181.963,9856.201,26471.18,47662.445,67853.4,85964.13,101605.5,114702.695,125414.414,13.0
86,20.0,0.1,20.0,0.771,0.0,0.0,0.0,0.0,0.011904762,0.023809524,0.035714287,0.04761905,0.05952381,0.071428575,0.083333336,0.0952381,0.10714286,0.11904762,0.07437947,0.0011083935,0.012578694,0.002484099,0.001970519,0.0015363141,0.0014995745,0.0019321835,0.0026218721,0.0031428342,0.0031204307,0.0024791076,0.0014674743,0.007968326,0.00051299896,2.2867798e-05,0.00019394522,0.0009249808,0.001896122,0.0027468102,0.0032347285,0.0033150136,0.0031151755,0.00281768,0.0036417407,0.0025326468,0.002250264,0.0018851755,0.0013697693,0.00074611924,0.00020067529,4.734949e-06,0.00038692757,0.0014070215,0.0028902057,0.0011305007,0.0044562113,0.0056449575,0.0030438935,0.00021992854,0.0003109236,0.0010738902,0.0020498151,0.0026071798,1.2195122,0.0,0.0,0.0,0.0,0.0,78.0,0.0,0.0,0.0,3.0,0.22021113,0.0,19.732183,0.074989334,0.22601888,0.3262681,0.27027002,0.22601888,0.27027002,0.3262681,0.2018223,0.03487943,0.049842138,0.049842138,0.03487943,0.2018223,-39.418114,-29.660978,54.86377,-2.2774415,-10.748735,77.64932,-35.56702,60.048565,-133.23036,44.31774,85.60415,407.1809,3.0,0.027290462,48.780487,0.11904762,0.22108844,0.16867469,0.0,0.0,0.0,0.0,0.0,19.512196,0.0,1.0,0.0,3.0,3.0,46.42857,0.48795003,91.244835,4.397444,0.0071884175,20.822445,-0.10536973,-672.2383,0.8958568,1.8643998,4.0,48.780487,0.0,0.34983253,-0.00045522858,15.784045,0.02096589,0.47320494,14.0,24.096386,0.22392291,0.0034395168,0.0362029,0.065242924,0.085229136,0.09931839,0.11046629,0.119351774,0.12598203,0.13055155,0.4112757,0.44261858,0.5010215,0.5204467,0.57367885,0.64296687,0.70502454,0.75370973,0.78995425,2.1334715,0.41126132,0.44113553,0.49675536,0.51342064,0.5650162,0.63340634,0.6948488,0.74310625,0.7790918,0.16913588,0.19460055,0.2467659,0.26360077,0.31924328,0.40120357,0.4828148,0.5522069,0.60698396,6.0
